id,date,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-D524F2F8C0F1448EADF4-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,38 dk.,"46,9 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-F20F3E6BAAE6494BA424-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,32 dk.,"29,2 km",MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216
DD-F2DD67DC804E4E648DAE-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,24 dk.,"17,3 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-EC1145BE11554C9A9A96-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,45 dk.,"41,0 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-8EC3A9D66F7842ECAE94-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,38 dk.,"31,8 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-A11BD4E13B944654B975-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,43 dk.,"38,4 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
DD-8C2BB581904344F5AAAE-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,19 dk.,"13,1 km",MG-WZHAOPZ0KLRM0T1ZN6U7,40.8765881,29.2596582
DD-F1A6BA28E21E4884A3AA-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,16 dk.,"11,2 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
DD-089584BD498E4FC697A1-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,35 dk.,"30,4 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-F638D25BAB8F43C4B876-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,34 dk.,"27,0 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-49E09EC2C2D94E9681C4-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,38 dk.,"46,3 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-4C600458FEA34B838DDE-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,42 dk.,"37,8 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-708ACA8AFB554ABFAC97-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,26 dk.,"20,4 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-294205EED2E5431C966C-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,39 dk.,"47,2 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-BB364EA087BD42C39CDE-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,38 dk.,"32,1 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
DD-66B29D94366C4EE5990B-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,39 dk.,"36,2 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-C4E31991930D42D2B54A-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,21 dk.,"15,3 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
DD-41D2680110E942D7A537-2024-5-19,2024-5-19,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,34 dk.,"28,9 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
